pub_date,headline,abstract,section,web_url
2006-01-07T05:00:00+0000,days of rising interest rates may be numbered,"rarely do new years and significant changes coincide as they did this week. the year was less than a week old when it emerged that the federal reserve appeared to be easing off the brakes on the economy, the airline industry might be poised for revival and traditional company pensions took a significant step closer to extinction.    rate shift? federal reserve policy makers may be close to ending 18 months of raising interest rates, according to minutes of a meeting last month of the rate-setting federal open market committee. the suggestion spurred a rally in the stock market and sent the dollar lower against european and asian currencies.  ",Business Day,https://www.nytimes.com/2006/01/07/business/days-of-rising-interest-rates-may-be-numbered.html
2006-01-07T05:00:00+0000,world bank suspends loans to chad over use of oil money,"paul d. wolfowitz, the world bank president, on friday suspended all loans to the central african nation of chad, including one that helped finance a $4.2 billion oil pipeline, on the ground that it had broken an agreement to largely dedicate its oil revenues to alleviating the country's extreme poverty.     chad's parliament voted last week to allow the country's substantial oil income to be spent on the military as well as on schools, hospitals and roads. it also voted to double the percentage of money that can be spent with no oversight from a committee of government and civilian representatives.  ",World,https://www.nytimes.com/2006/01/07/politics/world-bank-suspends-loans-to-chad-over-use-of-oil-money.html
2006-01-07T05:00:00+0000,all primed for revival in tech stocks,"now that the holidays are over, you can give your wallet a rest. for managers of corporate technology departments, however, the spending may have just started.     businesses are embarking on a technology buying spree after a period of relative frugality, some investment advisers say. earnings in the sector could soar if they are right, and if valuations are as reasonable as they contend, technology companies' stocks could have big gains, too.  ",Business Day,https://www.nytimes.com/2006/01/07/technology/all-primed-for-revival-in-tech-stocks.html
2006-01-07T05:00:00+0000,ex-premier of ukraine attacks gas-price deal,"ukraine's former prime minister, yulia v. tymoshenko, who was a driving force behind last winter's orange revolution, is emerging as a leading critic of the intricate commercial deal that ended the gas dispute between ukraine and russia.     though ukraine was widely seen as a winner in the dispute after forcing russia to about-face on its natural gas embargo after one day, and then negotiating a price lower than most other former soviet states pay, ms. tymoshenko said she would work to scuttle the deal because it transfers control of energy imports to a company she calls corrupt.  ",World,https://www.nytimes.com/2006/01/07/world/europe/expremier-of-ukraine-attacks-gasprice-deal.html
2006-01-07T05:00:00+0000,guidant filing says it expects merger with johnson soon,"the guidant corporation, the maker of implantable heart-rhythm devices, said yesterday that it expected a proposed $21.5 billion takeover by johnson & johnson to be completed in the first quarter.      a rival bidder, the boston scientific corporation, said it would make formal a competing $25 billion bid next week.  ",Business Day,https://www.nytimes.com/2006/01/07/business/guidant-filing-says-it-expects-merger-with-johnson-soon.html
2006-01-07T05:00:00+0000,korean lobbyist arrested in oil-for-food inquiry,"tongsun park, a lobbyist from south korea who was a central figure in the congressional bribery scandal in the 1970's known as koreagate, was arrested yesterday in houston on charges that he worked illegally to secure favorable treatment for iraq under the united nations oil-for-food program, federal authorities said.     michael j. garcia, the united states attorney in manhattan, announced that mr. park was arrested in houston by f.b.i. agents, but provided no information about how he was found. mr. park's whereabouts had been unknown since he was first indicted on april 14, 2005, for his role in the program.  ",World,https://www.nytimes.com/2006/01/07/world/asia/korean-lobbyist-arrested-in-oilforfood-inquiry.html
2006-01-08T05:00:00+0000,serbia begins prosecuting some war crimes cases,"slowly, serbia is prosecuting some of the war crimes cases from the kosovo fighting of 1999 and the 1992-95 conflict in bosnia, even while it has failed to deliver major suspects to the tribunal in the hague.     seven cases have been brought to trial so far. in the past two years, five of them in a war crimes court that has been financed partly by the united states. prosecutors say they have plans to bring dozens more cases to trial. they and others following the cases say the trials suggest that the country is beginning, at least tentatively, to acknowledge its recent history.  ",World,https://www.nytimes.com/2006/01/08/world/europe/serbia-begins-prosecuting-some-war-crimes-cases.html
2006-01-08T05:00:00+0000,denmark is unlikely front in islam-west culture war,"copenhagen - ""the cartoons did nothing that transcends the cultural norms of secular denmark, and this was not a provocation to insult muslims,"" said flemming rose, cultural editor of jyllands-posten, denmark's largest newspaper, which has declined to apologize for the drawings.",World,https://www.nytimes.com/2006/01/08/world/europe/denmark-is-unlikely-front-in-islamwest-culture-war.html
2006-01-08T05:00:00+0000,the college try: getting credit before you get there,"earning college credit in high school is becoming increasingly popular, with half of all juniors and seniors taking a college-level course, according to jobs for the future, a nonprofit organization that promotes school reform. some students do it to distinguish themselves at college admissions time; others to opt out of introductory freshman classes, allowing them to save on tuition by compressing the time spent in college or to dive quickly and more deeply into an intended major; still others simply seek a more challenging curriculum.  ",U.S.,https://www.nytimes.com/2006/01/08/education/edlife/the-college-try-getting-credit-before-you-get-there.html
2006-01-08T05:00:00+0000,hardly a backwater when it comes to profit,"article on flourishing of closed-end investment funds, whose coverage has been largely abandoned by wall street securities analysts; miami brokerage firm president thomas herzfeld, pittsburgh financial planner and wealth manager david root jr and others comment on bargains that can be found in closed-end funds; photo; graph (m)",Business Day,https://www.nytimes.com/2006/01/08/business/mutfund/hardly-a-backwater-when-it-comes-to-profit.html
2006-01-08T05:00:00+0000,digging for gold? a little bit can go a long way,"article on whether recent popularity of precious-metals mutual funds, which tend to be dominated by gold miners' stocks, is way for investors to diversify portfolios; photo (m)",Business Day,https://www.nytimes.com/2006/01/08/business/mutfund/digging-for-gold-a-little-bit-can-go-a-long-way.html
2006-01-08T05:00:00+0000,briefly: morales invites china to lend a hand in bolivia,,World,https://www.nytimes.com/2006/01/08/world/europe/briefly-morales-invites-china-to-lend-a-hand-in-bolivia.html
2006-01-08T05:00:00+0000,korean lobbyist arrested over oil-for-food scandal,,World,https://www.nytimes.com/2006/01/08/world/americas/korean-lobbyist-arrested-over-oilforfood-scandal.html
2006-01-08T05:00:00+0000,"his condition slightly improved, a comatose sharon faces the risk of serious infections","a scan of prime minister ariel sharon's brain on saturday showed ''very slight signs of improvement'' but no real change in his condition, which remains stable but critical, a hospital official said saturday evening.     after three days of a medically induced coma and three operations to stop bleeding and reduce pressure that arose in his brain from a major stroke on wednesday, mr. sharon, 77, is facing a new set of risks.  ",Health,https://www.nytimes.com/2006/01/08/world/middleeast/his-condition-slightly-improved-a-comatose-sharon-faces.html
